src_content,dst_content,src_content_len
돌와불고,Set Menu of Soy Sauce Marinated Stone Crab and Bulgogi,4
돌판갈비,Short Ribs on a Stone Plate,4
돌판두부,Bean Curd on a Stone Plate,4
돌판수육,Boiled Meat Slices on a Stone Plate,4
"돔,세트",Dombe Set Menu,4
돔배고기,Steamed Pork Slices,4
돔배기적,Shark Skewers,4
돗갈매기,Dot Pork Skirt,4
동귀1리,Donggwi-1(il)ri Set Menu,4
동귀2리,Donggwi-2(e)ri Set Menu,4
동귀3리,Donggwi-3(sam)ri Set Menu,4
동그랑땡,Pan-fried Battered Meatballs,4
동래파전,Dongnae-style Green Onion Pancake,4
동방미인,Dongbangmiin,4
동방반점,Dongbang Banjeom,4
동백세트,Camellia Set,4
동지팥죽,Red Bean Porridge,4
동태알탕,Pollack Roe Soup,4
동태전골,Pollack Hot Pot,4
동태조림,Braised Pollack,4
동태지리,Pollack Soup,4
동태찌개,Pollack Stew,4
동태포전,Pan-fried Battered Pollack,4
동해가든,Donghae Garden,4
동해반점,Donghae Banjeom,4
동해횟집,Donghae Hoetjib,4
돼지갈비,Grilled Pork Ribs,4
돼지곰탕,Pork Bone Soup,4
돼지국밥,Pork and Rice Soup,4
돼지막창,Grilled Pork Tripe,4
돼지뭉치,Grilled Pork Muscle,4
돼지삼겹,Pork belly,4
돼지술국,Pork Hangover Soup,4
돼지족발,Braised Pigs' Feet,4
되비지전,Pureed Soybean Pancake,4
된장국밥,Soybean Paste and Rice Soup,4
된장국수,Noodles in Soybean Paste Soup,4
된장나물,Salad with Soybean Paste,4
된장라면,Soybean Paste Ramyeon,4
된장물회,Cold Raw Fish Soup with Soybean Paste,4
된장쌈밥,Soybean Paste Stew with Leaf Wraps and Rice,4
된장조치,Soybean Paste Stew,4
두레쌈밥,Dure Ssambap,4
두릅나물,Fatsia Shoot Salad,4
두릅숙회,Parboiled Fatsia Shoots,4
두릅튀김,Fried Fatsia Shoot,4
두부구이,Pan-fried Bean Curd,4
두부국수,Bean Curd Noodles,4
두부김치,Bean Curd and Kimchi,4
두부사리,Extra Bean Curd,4
두부삼합,"Bean Curd, Pork, and Aged Kimchi Combo",4
두부수육,Bean Curd and Boiled Pork Slices,4
두부전골,Bean Curd Hot Pot,4
두부정식,Set Menu of Bean Curd,4
두부찌개,Bean Curd Stew,4
두부추가,Add Tofu,4
두부치즈,Tofu Cheese,4
두부탕수,Sweet and Sour Bean Curd,4
두부튀김,Deep-fried Bean Curd,4
둥글레차,Solomon's Seal Tea,4
드립커피,drip coffee,4
들깨국수,Noodles with Perilla Seeds,4
들꽃가든,Deulkkot Garden,4
등갈비찜,Braised Back Ribs,4
등심가스,Pork Loin Cutlet,4
등심구이,Grilled Sirloin,4
등심꼬치,Sirloin Skewers,4
등심덧살,Grilled Sirloin Fatback,4
등심로스,Sirloin roast beef,4
등심삼합,Three delicacies served with sirloin,4
등심추가,Extra Serving of Sirloin,4
등심카츠,Pork Sirloin Cutlet,4
등심편채,Sliced Sirloin with Vegetables,4
디너한정,Only for dinner,4
디아볼라,Diavola Pizza,4
디카페인,Decaffeine,4
따듯하게,Hot,4
따로국밥,Rice and Soup,4
따봉주스,Tabom Juice,4
딱새우찜,Steamed Red-banded Lobster,4
딸기라씨,Strawberry Lassi,4
딸리아따,Tagliata,4
땅콩두부,Bean Curd with Peanuts,4
땅콩조림,Braised Peanuts,4
땡초국밥,Extra Spicy Rice Soup,4
땡초김밥,Spicy Chili Pepper Gimbap,4
땡초라면,Extra Spicy Pepper Ramyeon,4
땡초반반,half of very spicy chicken with tot chili half and half of the fried chicken,4
땡초오뎅,Extra Spicy Fishcake,4
떡 라면,Ramen with flat rice cakes,4
떡 사리,Add Korean rice cake,4
떡 추가,Extra Rice Cake,4
떡닭갈비,Stir-fried Chicken and Rice Cake,4
떡닭볶음,Stir-fried Rice Cake and Chicken,4
떡만두국,Rice Cake and Dumpling Soup,4
떡만둣국,Sliced Rice Cake and Dumpling Soup,4
떡불고기,Rice Cake Bulgogi,4
떡튀범벅,Tteokbokki and Deep-fried Dish,4
똥집강정,Fried chicken gizzard,4
똥집모듬,Assorted Chicken Gizzards,4
뚜껑한판,A lid,4
뚝배기탕,Soup Hot Pot,4
라구소스,Meat Sauce,4
라따뚜이,Ratatouille,4
라멘 밥,Ramen with rice,4
라면사리,Extra Ramyeon Noodles,4
라면정식,Ramyeon Set Menu,4
라면튀김,Deep-fried Ramyeon Noodles,4
라비올리,Ravioli,4
라이스롤,Rice Rolls,4
라이스칩,Rice Chips,4
라조우육,Chili Beef,4
라즈굴라,Rasgulla,4
라즈베리,Raspberry,4
램스데이,Lamb's Day,4
러시아산,Russian,4
런치세트,Lunch Set,4
런치초밥,Lunch Sushi,4
런치타임,Lunch Time,4
런치한정,Only for lunch,4
레드핫윙,Red Hot Wings,4
레몬 차,Lemon Tea,4
레몬소다,Lemon Soda,4
레몬소주,Lemon Soju,4
레몬추가,Additional Lemons,4
레몬허니,Lemon Honey,4
레스토랑,RESTAURANT,4
로스편채,Sliced Beef with Vegetables,4
로제짬뽕,Rosé Sauce Seafood Noodle Soup,4
로제치킨,Rosé Sauce Glazed Fried Chicken,4
록-카페,Rock Café,4
롤삼겹살,Grilled Rolled Pork Belly,4
롤삼계탕,Rolled Ginseng Chicken Soup,4
롯데리아,Lotteria,4
롱 블랙,long black,4
롱소세지,Foot-long Hot Dog,4
롱핫도그,Long Corn Dog,4
루이보스,Rooibos,4
루카렐리,Luccarelli,4
리얼딸기,Real Strawberry,4
리치주스,Lychee Juice,4
마구로동,Sliced Raw Tuna with Rice,4
마끼아또,Macchiato,4
마끼초밥,Maki Sushi,4
마농갈비,Manong Ribs,4
마농육회,Garlic Beef Tartare,4
마농커리,Manong Curry,4
마늘 윙,GARLIC WINGS,4
마늘갈비,Garlic Ribs,4
마늘김밥,Garlic Gimbap,4
마늘꼬치,Garlic Skewers,4
마늘똥집,Stir-fried Garlic and Chicken Gizzards,4
마늘소스,Garlic Sauce,4
마늘족발,Garlic seasoned Pig's trotters,4
마늘치킨,Garlic Fried Chicken,4
마늘튀김,Deep-fried Garlic,4
마라관자,Mala Scallops,4
마라두부,Mala Bean Curd,4
마라새우,Mala Shrimp,4
마라샹궈,Spicy stir-fry hot pot,4
마라쓰진,Mala Shijin,4
마라우육,Mala Beef,4
마라탕면,Mala Hot Pot Noodles,4
마라황과,Spicy Mala Cucumber Salad,4
마루김밥,Maru Gimbap,4
마른모밀,Buckwheat Noodles with Dipping Sauce,4
마른안주,Dried Snacks,4
마른한치,Dried Swordtip Squid,4
마리나라,Seafood Pizza,4
마살라난,Masala Naan,4
마수엘로,Mazuelo,4
마실 것,Drinks and Beverages,4
마실꺼리,Things to drink,4
마약김밥,Mayak Gimbap,4
마오타이,Maotai,4
마운틴듀,Mountain Dew,4
마을카페,Village Café,4
마제소바,Maze Soba,4
마주조림,Braised Goby Minnows,4
마타락죽,Yum and Milk Porridge,4
마파두부,Spicy Bean Curd,4
막창구이,Grilled Tripe,4
막창국밥,Beef Tripe and Rice Soup,4
막창볶음,Stir-fried Tripe,4
막창순대,Tripe Blood Sausage,4
막창전골,Beef Tripe Hot Pot,4
만두라면,Dumpling Ramyeon,4
만두백반,Korean Set Menu of Dumplings,4
만두사리,Extra Dumplings,4
만두전골,Dumpling Hot Pot,4
만두탕수,Sweet and Sour Dumplings,4
만두튀김,Deep-fried Dumplings,4
만리장성,Mallijangseong,4
만사여의,Mansayeoui (Everything is going to be all right) Special Set Menu,4
만쥬리아,Manjooria,4
말머릿골,Horse Head Stew,4
말차라떼,Matcha Latte,4
말차블랑,Matcha Blanc,4
말차빙수,Shaved Matcha Ice,4
말차쿠키,Matcha Cookie,4
맑은식당,The Sunny Restaurant,4
맛살말이,Crab Stick Roll,4
망고라시,Mango Lassi,4
망고무스,Mango Mousse,4
망고빙수,Shaved Ice with Mango,4
망고주스,Mango Juice,4
망고큐브,Diced Mango,4
매생이국,Seaweed Soup,4
매실 차,Green Plum Tea,4
매실주스,Green Plum Juice,4
매실한우,Maesil Hanwoo,4
매운 파,SPICY NEGI,4
매운갈비,Spicy Short Ribs,4
매운관자,Spicy scallops,4
매운김밥,Spicy Gimbap,4
매운닭발,Spicy Grilled Chicken Feet,4
매운맛바,Spicy Fishcake Bar,4
매운뼈찜,Spicy Braised Backbone,4
매운우동,Spicy Udon,4
매운짬뽕,Extra Spicy Seafood Noodle Soup,4
매장안내,Store Information,4
매콤알탕,Spicy Fish Roe Soup,4
매콩쫄면,Spicy Chewy Noodles,4
매화꽃차,Plum Blossom Tea,4
매화세트,Plum Blossom Set,4
매화정식,Maehwa Set Menu,4
맥&치즈,Mac and Cheese,4
맥앤치즈,Mac n’Cheese,4
맥적구이,Grilled Soybean Paste Marinated Pork,4
맵닭김밥,Spicy Chicken Gimbap,4
맵시라면,Maepsi Ramyeon,4
머랭쿠키,Meringue Cookie,4
머리고기,Ox/Pork Head Meat,4
머리국밥,Head Meat and Rice Soup,4
머리튀김,Fried Shrimp Head,4
머튼사그,Mutton Saag,4
머튼커리,Mutton Curry,4
머튼핸디,Mutton Handi,4
먹을꺼리,Meal Menu,4
먹태구이,Grilled Dried Pollack,4
멍게덮밥,Sea Pineapple Bibimbap,4
메기구이,Grilled Catfish,4
메뉴선택,Choose Dish,4
메뉴안내,Menu guide,4
메로구이,Grilled Patagonian Toothfish,4
메로전골,Patagonian Toothfish Hot Pot,4
메로조림,Braised Patagonian Toothfish,4
메로지리,Patagonian Toothfish Soup,4
메론빙수,Shaved Ice with Melon,4
메론주스,Melon Juice,4
메밀국수,Buckwheat noodles,4
메밀꽃술,Buckwheat Flower Rice Wine,4
메밀모주,Buckwheat Moju (Unrefined Rice Wine),4
메밀무침,Buckwheat Leaf Salad,4
메밀묵밥,Buckwheat Jelly and Rice in Broth,4
메밀사리,Extra Buckwheat Noodles,4
메밀우동,Buckwheat Udon,4
메밀장떡,Red Chili Paste Buckwheat Pancake,4
메밀전병,Buckwheat Crepe,4
메밀짬뽕,Spicy Seafood Buckwheat Noodle Soup,4
메밀파전,Buckwheat and Green Onion Pancake,4
메인요리,Main Dish,4
메추라기,Quail Eggs,4
멕시듀오,Mexi Duo,4
멕시칸롤,Mexican Rolls,4
멕시칸윙,Mexican Wings,4
멘츠까스,Minced Meat Cutlet,4
멘치까스,Deep-fried Minced Meat,4
멘치버거,Minced Meat Burger,4
멜론화채,Melon Punch,4
면 사리,SIDE NOODLE,4
면 요리,Noodle,4
면 추가,Additional Noodles,4
면가라면,Myeonga Ramyeon,4
멸추김밥,Anchovy and Chili Pepper Gimbap,4
멸치김밥,Dried Anchovy Gimbap,4
멸치볶음,Stir-fried Anchovies,4
멸치액젓,Salted Anchovy Sauce,4
명란구이,Grilled Pollack Roe,4
명란국밥,Pollack Roe and Rice Soup,4
명란덮밥,Pollack Roe with Rice,4
명란마요,Pollack roe mayo,4
명란소바,Pollack Roe Soba Noodles,4
명란전골,Pollack Roe Hot Pot,4
명란탕수,Sweet and Sour Pollack Roe,4
명물물회,Cold Raw Fish Soup,4
명신낙지,Myeongsin Nakji,4
명이나물,Victory Onion Salad,4
명진전복,Myeongjin Jeonbok,4
명태구이,Grilled Pollack,4
명태식해,Salted and Fermented Pollack,4
명품게장,Premium Marinated Crab,4
명품꽃살,Premium Boneless Short Ribs,4
명품세트,Luxury set,4
모과주스,Quince Juice,4
모닝세트,morning set menu,4
모닥치기,"Gimbap, Tteokbokki and Deep-fried Dish Combo",4
모둠구이,Assorted Grilled Meat Cuts,4
모둠김밥,Assorted Gimbap,4
모둠까스,Assorted Deep-fried Dish,4
모둠꼬치,Assorted Skewers,4
모둠나물,Assorted Salad,4
모둠냄비,Assorted Ingredient Hot Pot,4
모둠물회,Assorted Cold Raw Fish Soup,4
모둠버섯,Assorted Mushrooms,4
모둠보쌈,Assorted Leaf Wraps with Pork,4
모둠보족,Assorted Leaf Wraps with Pork and Braised Pigs' Feet,4
모둠사리,Extra Assorted Toppings,4
모둠숙회,Assorted Parboiled Seafood,4
모둠순대,Assorted Blood Sausage,4
모둠야채,Assorted Vegetables,4
모둠어포,Assorted Fish Jerky,4
모둠육회,Assorted Beef Tartare,4
모둠정식,Set Menu of Assorted Dishes,4
모둠찰떡,Assorted Sweet Rice Cake,4
모둠초회,Assorted Sweet and Sour Seafood Salad,4
모둠튀김,Assorted Shrimp and Vegetable Tempura,4
모듬가스,Assorted Cutlets,4
모듬곱창,Assorted Small Intestines,4
모듬국밥,Assorted Ingredient and Rice Soup,4
모듬만두,Assorted Dumplings,4
모듬메뉴,Assorted Menu,4
모듬반미,Assorted Banh Mi,4
모듬사리,Assorted Topping,4
모듬세트,Set Menu of Assorted Dish,4
모듬쌈밥,Assorted Leaf Wraps and Rice,4
모듬안주,Assorted Snacks,4
모듬야채,Assorted vegetables,4
모듬어묵,Assorted Fishcakes,4
모듬전골,Assorted Hot Pot,4
모듬족발,Assorted Braised Pigs' Feet,4
모듬참치,Assorted Tuna,4
모듬튀김,various fries,4
모듬해물,Assorted Seafood,4
모리소바,Mori Soba Noodles,4
모모리오,Café Mormorio,4
모시송편,Half-moon Ramie Rice Cake,4
모엣샹동,Moet & Chandon Brut,4
모이숄더,Monkey Shoulder,4
모자새우,Deep-fried Shrimp with Green Onion Sauce,4
모정명가,Mojeong Myeongga,4
모정식당,Mojeong Restaurant,4
모짜렐라,Mozzarella,4
모카라떼,Mocha Latte,4
모카치노,Mochaccino,4
모카케익,Mocha Cake,4
목멱산방,Mok Myeok San Bang,4
목살수육,Boiled Pork Shoulder Slices,4
목심양념,Marinated Pork neck,4
목이버섯,Wood Ear,4
목포명가,Mokpo Myeongga,4
몽골요리,Mongolian Dish,4
몽그라스,Montgras,4
몽글몽글,MONGGEUL - MONGGEUL,4
몽트라베,Mont Gravet,4
무된장국,Radish Soybean Paste Soup,4
무밥추가,Add boiled rice with radish,4
무뼈닭발,Boneless Chicken Feet,4
무슈로우,Muxu Rou,4
무아카페,Café Mu-a,4
무안맛집,Muan's Top Restaurants,4
무안명가,Muan Myeongga,4
무안식당,Muan Restaurant,4
무안애꽃,Muan Aekkot,4
무주명가,Muju Myeongga,4
무주어죽,Muju Eojuk,4
무지개떡,Rainbow Rice Cake,4
무진구라,Mujinkura,4
무파김치,Radish and Green Onion Kimchi,4
무한리필,Unlimited Serving,4
묵밥정식,Set Menu of Acorn Jelly and Rice in Broth,4
묵잡채밥,Stir-fried Acorn Jelly and Vegetables with Rice,4
문경바람,Mungyeong Baram,4
문반육반,Paraboiled Octopus and Beef Tartare Combo,4
문어냉채,Chilled Octopus Salad,4
문어덮밥,Raw Octopus Bibimbap,4
문어라면,Octopus Ramyeon,4
문어물회,Cold Raw Octopus Soup,4
문어삼합,"Octopus, Skate, and Pork Combo",4
문어절임,Pickled Octopus,4
문어짬뽕,Octopus Jjamppong,4
문어추가,Extra Serving of Octopus,4
문어통찜,Steamed Whole Octopus,4
물•비빔,Water and bibim,4
물골뱅이,Chilled Sea Snail Soup,4
물곰찌개,Moray Eel Stew,4
물닭갈비,Chicken Stew,4
물레방아,Mullebanga,4
물레식당,Mulle Restaurant,4
물메기탕,Cubed Snailfish Stew,4
물비빔면,Cold Spicy Noodle Soup,4
물은셀프,Water is Self-serve,4
물회국수,Noodles with Raw Fish in Cold Broth,4
물회덮밥,Cold Raw Fish Soup with Rice,4
미가한식,Miga Hansik,4
미꾸라지,Loach,4
미나리전,Water Parsley Pancake,4
미니규동,Mini Grilled Beef with Rice,4
미니당근,Baby Carrots,4
미니메뉴,Mini Menu,4
미니모둠,Assorted Deep-fried Dish (Small Serving),4
미니몸죽,Mini Gulfweed Porridge,4
미니와인,Mini Wine,4
미니우동,Mini Udon,4
미니족발,Braised Pigs' Feet (Small Serving),4
미니치킨,Fried Chicken (Small Serving),4
미락식당,Mirak Restaurant,4
미르민박,Mir Lodging,4
미미국밥,Mimi rice soup,4
미미국수,Mimi noodles,4
미소라멘,Miso Ramen,4
미소밥상,Miso Set Menu,4
미소펜션,Miso Pension,4
미숫가루,Roasted Grain Power,4
미시가리,Roughscale sole,4
미역냉국,Chilled Seaweed Soup,4
미역정식,Set Menu of Seaweed,4
미주농원,Miju Nongwon,4
민들레전,Dandelion Pancake,4
민들레차,Dandelion Tea,4
민물장어,Freshwater Eel,4
민물참게,Hairy Crab,4
민속국밥,Traditional Rice Soup,4
민어구이,Grilled Croaker,4
민어찌개,Croaker Stew,4
민태튀김,Deep-fried Belenger's Jewfish,4
민트초코,mint chocolate,4
밀복수육,Boiled Dark Rough-backed Puffer Slices,4
밀복어탕,Dark Rough-backed Puffer Soup,4
밀불구이,Grilled Wheat Meat,4
밀쌈말이,Wheat Crepe Roll,4
밀크커피,Milk Coffee,4
바 메뉴,BAR MENU,4
바닐라번,Vanilla Bun,4
바다라면,Ocean Ramyeon,4
바다마실,Badamasil,4
바다솥밥,Ocean Pot Rice,4
바다장어,Conger Eel,4
바다횟집,Bada Hoetjip,4
바레인산,From Bahrain,4
바사칸닭,Crispy Fried Chicken.,4
바스마티,Basmati,4
바위 굴,Rocks Oysters,4
바이킹스,Vikings,4
바지락전,Pan-fried Battered Clams,4
바지락죽,Clam Porridge,4
바클라바,Baklava,4
박달대게,Backdal snow crab,4
박속김치,Calabash Kimchi,4
반 세오,Banh Xeo,4
반미쑴씻,Banh Mi Xue Xich,4
반바가지,1/2 Bowl,4
반반보쌈,Boiled Pork Slices half and half,4
반반으로,with half & half,4
반반족발,Half and Half Braised Pigs' Feet,4
반반초밥,Half and Half Sushi,4
반반치킨,Half and Half Chicken,4
반상차림,BBQ and Other Set Menu,4
반월정식,Banwol Set Menu,4
발렌타인,Ballantine's,4
밤막걸리,Chestnut Makgeolli (Unrefined Rice Wine),4
밤묵잡채,Stir-fried Chestnut Jelly and Vegetables ,4
밤앙금빵,Bun with Chestnut Filling,4
밥 제공,With rice,4
방목백숙,Whole Free-range Chicken Soup,4
방앗잎전,Korean Mint Pancake,4
방어튀김,Deep-fried Yellow Tail,4
배달문의,Delivery inquiry,4
백고동찜,White Sea Snail Stew,4
백년고독,Hyakunen no Kodoku,4
백도야지,white pig,4
백련가든,Baengnyeon Garden,4
백세주담,Bekseju Dam,4
백수식당,Baeksu Restaurant,4
백운목장,Baegun Mokjang,4
백합식당,Baekhap Restaurant,4
백향과차,Passion Fruit Tea,4
버섯고기,Grilled Mushrooms and Meat,4
버섯구이,Grilled Mushrooms,4
버섯굴밥,Mushroom and Oyster Rice,4
버섯굴죽,Mushroom and Oyster Porridge,4
버섯덮밥,Stir-fried Mushrooms with Rice,4
버섯볶음,Stir-fried Mushrooms,4
버섯사리,Extra Mushrooms,4
버섯우동,Mushroom Udon,4
버섯잡채,Stir-fried Glass Noodles and Vegetables with Mushrooms,4
버섯전골,Mushroom Hot Pot,4
버섯정식,Set Menu of Mushrooms,4
버섯찌개,Mushroom Stew,4
버섯카레,Mushroom Curry,4
버섯파전,Mushroom and Green Onion Pancake,4
버섯피자,Mushroom Pizza,4
버터로티,Butter Roti,4
버터치킨,Butter Chicken,4
버팔로윙,Buffalo Wings,4
번데기탕,Pupa Soup,4
베리마일,Berry mile,4
베리베리,Berry Berry-ade,4
베이글칩,Bagel Chips,4
베이징덕,Beijing Duck,4
베이커리,Bakery,4
베지버거,Veggie Burger,4
벤키크림,Venchi Cream,4
벨기에산,Belgian,4
별미구이,Delicate Grilled Dishes,4
별미메뉴,Delicacies,4
별미알밥,Fish Roe Rice Special,4
별미음식,Delicacy,4
별표국수,Byeolpyo Noodles,4
볏집구이,Grilled with rice straw.,4
병어구이,Grilled Silver Pomfret,4
병천순대,Byeongcheon-style Blood Sausage,4
보름나물,Dried Vegetable Salad,4
보리강정,Sweet Barley Puffs,4
보리굴비,Dried Yellow Croaker Aged in Barley Rice,4
보리소주,Shōchū Made from Barley,4
보리쌈밥,Leaf Wraps and Steamed Barley Rice,4
보리애국,Skate Liver and Barley Sprout Soup,4
보릿고개,Boritgogae,4
보므청담,Bomb Chungdam,4
보스톤롤,Boston Rolls,4
보신무침,Dog Meat Salad,4
보신수육,Boiled Dog Meat Slices,4
보신전골,Dog Meat Hot Pot,4
보쌈고기,Boiled Pork,4
보쌈김치,Wrapped Kimchi,4
보쌈냉면,Leaf Wraps with Pork and Cold Buckwheat Noodles,4
보쌈무침,Leaf Wraps with Pork Salad,4
보쌈수육,Leaf Wraps with Boiled Pork Slices,4
보쌈정식,Set Menu of Leaf Wraps and Pork,4
보티파라,BUTIFARRA,4
복매운탕,Spicy Puffer Fish Stew,4
복분자음,Bokbunjaeum (Korean Black Raspberry Wine),4
복불고기,Puffer Fish Bulgogi,4
복사꽃차,Peach Flower Tea,4
복사시미,Sliced Raw Puffer Fish,4
복순도가,Raspberry Wine,4
복숭아차,Peach Tea,4
복아구찜,Spicy Braised Puffer Fish and Monkfish,4
복어요리,Puffer Fish Dish,4
복어튀김,Deep-fried Puffer Fish,4
복영양죽,Nutritious Puffer Fish Porridge,4
복육개장,Spicy Puffer Fish Soup,4
복탕수육,Sweet and sour puffer,4
볶음우동,Stir-fried Udon,4
본 요리,MAIN MENU,4
본토맛면,Chinese-style Noodles,4
볼락구이,Grilled Dark-banded Rockfish,4
볼로네제,Bolognese Pasta,4
봄나물전,Spring Vegetable Pancake,4
봄동무침,Spring Cabbage Salad,4
봉지쿠키,Wrapped Cookie,4
봉화송이,Bonghwa Pine Mushroom,4
부광회관,Bugwang Hoegwan,4
부귀가재,Lobster in Mayonnaise,4
부귀대하,Prawn in Mayonnaise,4
부귀새우,Shrimp in Mayonnaise,4
부대전골,Sausage Hot Pot,4
부대찌개,Sausage Stew,4
부산밀면,Busan Wheat Noodles,4
부산어묵,Busan Fishcake,4
부안뽕주,Buan Mulberry Wine,4
부야베스,Bouillabaisse,4
부용게살,Stir-fried Crab and Egg Drop,4
부용냉면,Cold Egg Drop Buckwheat Noodles,4
부용짬뽕,Spicy Seafood Noodle Soup with Eggs,4
부지갱이,Amur Wallflower,4
부천식당,Bucheon Restaurant,4
부추국수,chives noodles,4
부추김치,Chive Kimchi,4
부추무침,Chive Salad,4
부추보쌈,Leaf Wraps with Pork and Chives,4
부추생채,Chive Fresh Salad,4
부추잡채,Stir-fried Chives and Pork,4
북경반점,Bukgyeong Banjeom,4
북경소주,Beijing-style Soju,4
북경오리,Beijing-style Duck,4
북어깐풍,Sweet and Spicy Dried Pollack,4
북어떡국,Dried Pollack and Rice Cake Soup,4
북어전골,Dried Pollack Hot Pot,4
북어조림,Braised Dried Pollack,4
북한순대,North Korean Sundae,4
북한음식,North Korean Cuisine,4
분다버그,Bundaberg,4
분리에옥,Bun Rieu Oc,4
분보싸오,Bun Bo Xao,4
분보후에,Bun Bo Hue,4
